Column1;Bt_carrington_4;Bx_carrington_4;By_carrington_4;Bz_carrington_4;speed_carrington_4;p_density_carrington_4;temperature_carrington_4;Bt_1d_4;Bx_1d_4;By_1d_4;Bz_1d_4;speed_1d_4;p_density_1d_4;temperature_1d_4;Bt_carrington_3;Bx_carrington_3;By_carrington_3;Bz_carrington_3;speed_carrington_3;p_density_carrington_3;temperature_carrington_3;Bt_1d_3;Bx_1d_3;By_1d_3;Bz_1d_3;speed_1d_3;p_density_1d_3;temperature_1d_3;Bt_carrington_2;Bx_carrington_2;By_carrington_2;Bz_carrington_2;speed_carrington_2;p_density_carrington_2;temperature_carrington_2;Bt_1d_2;Bx_1d_2;By_1d_2;Bz_1d_2;speed_1d_2;p_density_1d_2;temperature_1d_2;Bt_carrington_1;Bx_carrington_1;By_carrington_1;Bz_carrington_1;speed_carrington_1;p_density_carrington_1;temperature_carrington_1;Bt_1d_1;Bx_1d_1;By_1d_1;Bz_1d_1;speed_1d_1;p_density_1d_1;temperature_1d_1;forecast
4161;4.83295E+15;1.56124E+15;-1.14767E+16;-1.941E+16;3.45567E+16;1.07073E+16;4.80266E+15;6.48558E+15;-4.69677E+15;2.37753E+15;-1.76669E+15;3.72706E+15;8.97911E+15;8.12726E+15;5.78551E+15;2.32406E+15;-3.39059E+16;-6.28808E+15;3.74486E+16;8.63944E+14;6.97834E+14;4.17807E+15;-1.80518E+16;2.69909E+16;-1.39757E+15;3.672E+14;4.78352E+15;6.02767E+15;3.11876E+16;8.23266E+15;-1.9166E+13;3.26441E+15;3.81552E+15;5.2342E+15;5.40123E+16;1.89431E+16;-7.52369E+15;2.82801E+15;-2.2716E+15;3.2922E+16;6.18637E+16;2.55835E+16;4.20314E+15;-9.93978E+15;-1.16455E+16;7.42937E+15;3.5744E+16;1.17131E+16;4.41661E+15;3.51936E+15;3.04507E+15;-1.0053E+16;-1.00889E+16;3.14534E+15;8.29673E+15;2.53374E+16;3.11138E+16
4162;5.78551E+15;2.32406E+15;-3.39059E+16;-6.28808E+15;3.74486E+16;8.63944E+14;6.97834E+14;4.17807E+15;-1.80518E+16;2.69909E+16;-1.39757E+15;3.672E+14;4.78352E+15;6.02767E+15;3.11876E+16;8.23266E+15;-1.9166E+13;3.26441E+15;3.81552E+15;5.2342E+15;5.40123E+16;1.89431E+16;-7.52369E+15;2.82801E+15;-2.2716E+15;3.2922E+16;6.18637E+16;2.55835E+16;4.20314E+15;-9.93978E+15;-1.16455E+16;7.42937E+15;3.5744E+16;1.17131E+16;4.41661E+15;3.51936E+15;3.04507E+15;-1.0053E+16;-1.00889E+16;3.14534E+15;8.29673E+15;2.53374E+16;5.53636E+15;-2.98821E+15;2.31908E+16;3.84968E+15;4.19698E+16;5.04749E+15;9.55106E+15;3.74273E+15;-2.24367E+16;-4.51162E+14;4.47889E+15;3.04429E+15;1.23859E+16;3.15673E+16;3.19355E+15
4163;3.11876E+16;8.23266E+15;-1.9166E+13;3.26441E+15;3.81552E+15;5.2342E+15;5.40123E+16;1.89431E+16;-7.52369E+15;2.82801E+15;-2.2716E+15;3.2922E+16;6.18637E+16;2.55835E+16;4.20314E+15;-9.93978E+15;-1.16455E+16;7.42937E+15;3.5744E+16;1.17131E+16;4.41661E+15;3.51936E+15;3.04507E+15;-1.0053E+16;-1.00889E+16;3.14534E+15;8.29673E+15;2.53374E+16;5.53636E+15;-2.98821E+15;2.31908E+16;3.84968E+15;4.19698E+16;5.04749E+15;9.55106E+15;3.74273E+15;-2.24367E+16;-4.51162E+14;4.47889E+15;3.04429E+15;1.23859E+16;3.15673E+16;4.36301E+16;-2.45485E+16;2.11956E+14;1.3546E+15;4.12322E+15;4.34364E+15;1.02866E+15;2.82557E+16;-1.36169E+16;1.00902E+16;-4.16619E+15;3.04294E+16;5.11239E+15;2.72559E+16;2.94216E+15
4164;4.20314E+15;-9.93978E+15;-1.16455E+16;7.42937E+15;3.5744E+16;1.17131E+16;4.41661E+15;3.51936E+15;3.04507E+15;-1.0053E+16;-1.00889E+16;3.14534E+15;8.29673E+15;2.53374E+16;5.53636E+15;-2.98821E+15;2.31908E+16;3.84968E+15;4.19698E+16;5.04749E+15;9.55106E+15;3.74273E+15;-2.24367E+16;-4.51162E+14;4.47889E+15;3.04429E+15;1.23859E+16;3.15673E+16;4.36301E+16;-2.45485E+16;2.11956E+14;1.3546E+15;4.12322E+15;4.34364E+15;1.02866E+15;2.82557E+16;-1.36169E+16;1.00902E+16;-4.16619E+15;3.04294E+16;5.11239E+15;2.72559E+16;5.69691E+16;-2.85001E+15;2.4803E+16;6.25142E+15;4.23227E+15;5.69945E+15;1.29126E+16;3.359E+16;1.86999E+15;-2.38584E+15;-1.23647E+16;2.91167E+16;7.51635E+15;1.47618E+15;3.08803E+16
4165;5.53636E+15;-2.98821E+15;2.31908E+16;3.84968E+15;4.19698E+16;5.04749E+15;9.55106E+15;3.74273E+15;-2.24367E+16;-4.51162E+14;4.47889E+15;3.04429E+15;1.23859E+16;3.15673E+16;4.36301E+16;-2.45485E+16;2.11956E+14;1.3546E+15;4.12322E+15;4.34364E+15;1.02866E+15;2.82557E+16;-1.36169E+16;1.00902E+16;-4.16619E+15;3.04294E+16;5.11239E+15;2.72559E+16;5.69691E+16;-2.85001E+15;2.4803E+16;6.25142E+15;4.23227E+15;5.69945E+15;1.29126E+16;3.359E+16;1.86999E+15;-2.38584E+15;-1.23647E+16;2.91167E+16;7.51635E+15;1.47618E+15;4.80275E+15;-2.57793E+16;1.73417E+16;-6.27657E+15;4.92287E+16;3.89861E+15;1.2087E+16;6.90236E+16;5.16613E+15;-6.19284E+15;9.9585E+15;3.0119E+16;1.26674E+16;1.76792E+16;3.40014E+15
4166;4.36301E+16;-2.45485E+16;2.11956E+14;1.3546E+15;4.12322E+15;4.34364E+15;1.02866E+15;2.82557E+16;-1.36169E+16;1.00902E+16;-4.16619E+15;3.04294E+16;5.11239E+15;2.72559E+16;5.69691E+16;-2.85001E+15;2.4803E+16;6.25142E+15;4.23227E+15;5.69945E+15;1.29126E+16;3.359E+16;1.86999E+15;-2.38584E+15;-1.23647E+16;2.91167E+16;7.51635E+15;1.47618E+15;4.80275E+15;-2.57793E+16;1.73417E+16;-6.27657E+15;4.92287E+16;3.89861E+15;1.2087E+16;6.90236E+16;5.16613E+15;-6.19284E+15;9.9585E+15;3.0119E+16;1.26674E+16;1.76792E+16;5.07984E+15;-2.01523E+15;2.42943E+16;-9.41793E+14;4.67203E+15;3.36327E+15;1.18814E+15;5.23842E+15;2.33313E+15;-2.03185E+15;-1.02538E+15;3.23774E+15;8.981E+15;4.86121E+15;3.38798E+15
4167;5.69691E+16;-2.85001E+15;2.4803E+16;6.25142E+15;4.23227E+15;5.69945E+15;1.29126E+16;3.359E+16;1.86999E+15;-2.38584E+15;-1.23647E+16;2.91167E+16;7.51635E+15;1.47618E+15;4.80275E+15;-2.57793E+16;1.73417E+16;-6.27657E+15;4.92287E+16;3.89861E+15;1.2087E+16;6.90236E+16;5.16613E+15;-6.19284E+15;9.9585E+15;3.0119E+16;1.26674E+16;1.76792E+16;5.07984E+15;-2.01523E+15;2.42943E+16;-9.41793E+14;4.67203E+15;3.36327E+15;1.18814E+15;5.23842E+15;2.33313E+15;-2.03185E+15;-1.02538E+15;3.23774E+15;8.981E+15;4.86121E+15;5.84413E+15;-2.51477E+16;3.16775E+15;-2.76791E+15;5.40848E+14;4.27995E+15;1.76981E+15;5.4454E+15;-2.24596E+16;2.15997E+16;-9.34075E+15;3.67012E+16;9.98912E+15;6.93129E+15;4.07338E+15
4176;8.28584E+15;2.6568E+15;-3.28805E+15;2.90004E+16;4.29715E+16;1.31462E+16;1.36999E+16;6.52781E+15;-3.60573E+15;4.71826E+15;-5.37113E+15;3.1868E+16;1.20586E+16;2.45546E+15;4.73059E+15;5.04883E+15;-2.94478E+16;-1.04535E+16;5.56606E+15;4.10468E+15;1.5436E+15;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;3.98174E+15;2.34797E+15;-1.50467E+16;6.19322E+15;4.89946E+16;3.58001E+15;1.00497E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;2.6105E+13;6.45631E+15;-4.84988E+15;-2.24007E+15;3.83005E+15;3.83907E+15;4.44356E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;3.8221E+15
4177;4.73059E+15;5.04883E+15;-2.94478E+16;-1.04535E+16;5.56606E+15;4.10468E+15;1.5436E+15;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;3.98174E+15;2.34797E+15;-1.50467E+16;6.19322E+15;4.89946E+16;3.58001E+15;1.00497E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;2.6105E+13;6.45631E+15;-4.84988E+15;-2.24007E+15;3.83005E+15;3.83907E+15;4.44356E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;4.93738E+15;-2.84026E+15;1.91988E+15;-2.23035E+15;3.46601E+15;7.44163E+15;4.16472E+15;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;3.49265E+15
4178;3.98174E+15;2.34797E+15;-1.50467E+16;6.19322E+15;4.89946E+16;3.58001E+15;1.00497E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;2.6105E+13;6.45631E+15;-4.84988E+15;-2.24007E+15;3.83005E+15;3.83907E+15;4.44356E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;4.93738E+15;-2.84026E+15;1.91988E+15;-2.23035E+15;3.46601E+15;7.44163E+15;4.16472E+15;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;3.16196E+15;1.2183E+15;-2.58781E+15;3.96522E+15;3.29897E+15;9.2961E+15;3.26241E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;3.32672E+16
4179;2.6105E+13;6.45631E+15;-4.84988E+15;-2.24007E+15;3.83005E+15;3.83907E+15;4.44356E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;4.93738E+15;-2.84026E+15;1.91988E+15;-2.23035E+15;3.46601E+15;7.44163E+15;4.16472E+15;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;3.16196E+15;1.2183E+15;-2.58781E+15;3.96522E+15;3.29897E+15;9.2961E+15;3.26241E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;3.82257E+15;1.85394E+14;-1.52473E+16;-1.76414E+16;3.1323E+16;1.21162E+16;2.30135E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;3.49233E+16
4180;4.93738E+15;-2.84026E+15;1.91988E+15;-2.23035E+15;3.46601E+15;7.44163E+15;4.16472E+15;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;3.16196E+15;1.2183E+15;-2.58781E+15;3.96522E+15;3.29897E+15;9.2961E+15;3.26241E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;3.82257E+15;1.85394E+14;-1.52473E+16;-1.76414E+16;3.1323E+16;1.21162E+16;2.30135E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;1.00126E+16;3.24333E+15;-4.59175E+15;2.0235E+16;5.30846E+15;1.37785E+16;2.53888E+16;4.61796E+15;1.7574E+16;-1.85173E+15;1.45927E+15;3.62117E+14;7.39543E+15;7.19488E+14;3.68347E+15
4181;3.16196E+15;1.2183E+15;-2.58781E+15;3.96522E+15;3.29897E+15;9.2961E+15;3.26241E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;3.82257E+15;1.85394E+14;-1.52473E+16;-1.76414E+16;3.1323E+16;1.21162E+16;2.30135E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;1.00126E+16;3.24333E+15;-4.59175E+15;2.0235E+16;5.30846E+15;1.37785E+16;2.53888E+16;4.61796E+15;1.7574E+16;-1.85173E+15;1.45927E+15;3.62117E+14;7.39543E+15;7.19488E+14;4.84655E+14;1.81563E+16;-1.45717E+15;-5.24483E+14;6.18984E+15;2.71553E+16;1.66836E+16;4.50571E+16;-9.00704E+13;-4.25803E+15;-2.11127E+15;3.57806E+15;7.79063E+16;4.29787E+16;3.45684E+15
4182;3.82257E+15;1.85394E+14;-1.52473E+16;-1.76414E+16;3.1323E+16;1.21162E+16;2.30135E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;1.00126E+16;3.24333E+15;-4.59175E+15;2.0235E+16;5.30846E+15;1.37785E+16;2.53888E+16;4.61796E+15;1.7574E+16;-1.85173E+15;1.45927E+15;3.62117E+14;7.39543E+15;7.19488E+14;4.84655E+14;1.81563E+16;-1.45717E+15;-5.24483E+14;6.18984E+15;2.71553E+16;1.66836E+16;4.50571E+16;-9.00704E+13;-4.25803E+15;-2.11127E+15;3.57806E+15;7.79063E+16;4.29787E+16;3.16047E+15;1.78332E+16;-6.5184E+15;7.78824E+14;6.12292E+15;2.11741E+14;1.34038E+16;4.28865E+15;-3.16757E+15;1.82788E+16;6.62673E+15;3.97517E+15;6.73015E+15;7.5097E+15;3.58046E+15
4189;4.32684E+15;2.53069E+15;-9.43319E+14;-2.26413E+16;4.17532E+15;3.88055E+16;4.18259E+15;4.35462E+16;1.13854E+16;-1.0807E+16;-1.05456E+16;5.98717E+15;3.44526E+15;1.62589E+16;5.98567E+16;4.08388E+15;-1.72646E+15;1.02192E+16;3.72429E+16;6.31342E+15;2.39782E+15;4.76161E+15;2.45194E+15;-1.60848E+15;-1.80866E+15;6.1225E+15;3.59966E+14;1.75009E+15;3.19153E+16;2.61585E+15;-1.77486E+16;7.05766E+15;3.85965E+15;4.10734E+15;5.76959E+15;3.9336E+15;1.49715E+16;-1.94232E+15;-2.24348E+15;6.07938E+15;2.84175E+15;1.40245E+15;3.25445E+15;2.26233E+15;-1.47912E+16;-7.84519E+15;3.37201E+15;5.22319E+15;1.59692E+16;3.4071E+16;7.25816E+15;-1.02789E+16;1.982E+15;5.33832E+15;2.30675E+15;8.92254E+15;4.32091E+15
4190;5.98567E+16;4.08388E+15;-1.72646E+15;1.02192E+16;3.72429E+16;6.31342E+15;2.39782E+15;4.76161E+15;2.45194E+15;-1.60848E+15;-1.80866E+15;6.1225E+15;3.59966E+14;1.75009E+15;3.19153E+16;2.61585E+15;-1.77486E+16;7.05766E+15;3.85965E+15;4.10734E+15;5.76959E+15;3.9336E+15;1.49715E+16;-1.94232E+15;-2.24348E+15;6.07938E+15;2.84175E+15;1.40245E+15;3.25445E+15;2.26233E+15;-1.47912E+16;-7.84519E+15;3.37201E+15;5.22319E+15;1.59692E+16;3.4071E+16;7.25816E+15;-1.02789E+16;1.982E+15;5.33832E+15;2.30675E+15;8.92254E+15;4.50939E+15;2.97762E+14;-1.98321E+16;-5.50557E+14;3.39295E+16;6.98236E+15;3.53335E+15;3.09261E+15;2.12573E+14;-3.13165E+15;-3.98311E+15;4.30306E+14;3.93109E+15;4.91399E+15;4.05692E+15
4191;3.19153E+16;2.61585E+15;-1.77486E+16;7.05766E+15;3.85965E+15;4.10734E+15;5.76959E+15;3.9336E+15;1.49715E+16;-1.94232E+15;-2.24348E+15;6.07938E+15;2.84175E+15;1.40245E+15;3.25445E+15;2.26233E+15;-1.47912E+16;-7.84519E+15;3.37201E+15;5.22319E+15;1.59692E+16;3.4071E+16;7.25816E+15;-1.02789E+16;1.982E+15;5.33832E+15;2.30675E+15;8.92254E+15;4.50939E+15;2.97762E+14;-1.98321E+16;-5.50557E+14;3.39295E+16;6.98236E+15;3.53335E+15;3.09261E+15;2.12573E+14;-3.13165E+15;-3.98311E+15;4.30306E+14;3.93109E+15;4.91399E+15;5.57929E+15;2.52404E+16;-2.75291E+16;-1.35574E+16;3.64851E+16;8.45632E+15;6.94711E+14;4.97289E+15;1.74977E+16;-2.04906E+16;-1.05233E+16;3.94111E+15;8.13226E+15;7.5276E+15;4.46582E+16
4192;3.25445E+15;2.26233E+15;-1.47912E+16;-7.84519E+15;3.37201E+15;5.22319E+15;1.59692E+16;3.4071E+16;7.25816E+15;-1.02789E+16;1.982E+15;5.33832E+15;2.30675E+15;8.92254E+15;4.50939E+15;2.97762E+14;-1.98321E+16;-5.50557E+14;3.39295E+16;6.98236E+15;3.53335E+15;3.09261E+15;2.12573E+14;-3.13165E+15;-3.98311E+15;4.30306E+14;3.93109E+15;4.91399E+15;5.57929E+15;2.52404E+16;-2.75291E+16;-1.35574E+16;3.64851E+16;8.45632E+15;6.94711E+14;4.97289E+15;1.74977E+16;-2.04906E+16;-1.05233E+16;3.94111E+15;8.13226E+15;7.5276E+15;4.81697E+15;2.52006E+16;-1.78837E+15;4.34764E+15;3.9212E+15;6.58334E+16;7.40221E+15;4.56921E+15;2.18277E+15;-1.67686E+16;-7.45309E+14;4.55833E+15;3.91516E+16;8.98576E+15;4.36713E+15
4194;5.57929E+15;2.52404E+16;-2.75291E+16;-1.35574E+16;3.64851E+16;8.45632E+15;6.94711E+14;4.97289E+15;1.74977E+16;-2.04906E+16;-1.05233E+16;3.94111E+15;8.13226E+15;7.5276E+15;4.81697E+15;2.52006E+16;-1.78837E+15;4.34764E+15;3.9212E+15;6.58334E+16;7.40221E+15;4.56921E+15;2.18277E+15;-1.67686E+16;-7.45309E+14;4.55833E+15;3.91516E+16;8.98576E+15;5.92028E+16;2.49314E+14;-3.11413E+15;1.07439E+15;3.71197E+15;6.82917E+15;4.86044E+15;7.01472E+15;3.14454E+15;-3.05934E+16;-9.34864E+14;4.81117E+15;4.17734E+15;1.07316E+15;3.3407E+15;1.15529E+16;-7.04578E+15;-3.60202E+15;3.60923E+15;4.23966E+16;7.04404E+15;5.11037E+15;1.50069E+16;-1.391E+16;2.5376E+14;4.70502E+15;3.32755E+15;1.33063E+16;4.28031E+15
4195;4.81697E+15;2.52006E+16;-1.78837E+15;4.34764E+15;3.9212E+15;6.58334E+16;7.40221E+15;4.56921E+15;2.18277E+15;-1.67686E+16;-7.45309E+14;4.55833E+15;3.91516E+16;8.98576E+15;5.92028E+16;2.49314E+14;-3.11413E+15;1.07439E+15;3.71197E+15;6.82917E+15;4.86044E+15;7.01472E+15;3.14454E+15;-3.05934E+16;-9.34864E+14;4.81117E+15;4.17734E+15;1.07316E+15;3.3407E+15;1.15529E+16;-7.04578E+15;-3.60202E+15;3.60923E+15;4.23966E+16;7.04404E+15;5.11037E+15;1.50069E+16;-1.391E+16;2.5376E+14;4.70502E+15;3.32755E+15;1.33063E+16;2.38922E+15;1.75647E+16;-6.25863E+15;6.06183E+14;3.08915E+15;5.82428E+15;3.43906E+15;3.81461E+15;2.51685E+15;-1.91644E+16;-1.25918E+16;4.51473E+14;1.92375E+16;9.34664E+15;4.09488E+15
4196;5.92028E+16;2.49314E+14;-3.11413E+15;1.07439E+15;3.71197E+15;6.82917E+15;4.86044E+15;7.01472E+15;3.14454E+15;-3.05934E+16;-9.34864E+14;4.81117E+15;4.17734E+15;1.07316E+15;3.3407E+15;1.15529E+16;-7.04578E+15;-3.60202E+15;3.60923E+15;4.23966E+16;7.04404E+15;5.11037E+15;1.50069E+16;-1.391E+16;2.5376E+14;4.70502E+15;3.32755E+15;1.33063E+16;2.38922E+15;1.75647E+16;-6.25863E+15;6.06183E+14;3.08915E+15;5.82428E+15;3.43906E+15;3.81461E+15;2.51685E+15;-1.91644E+16;-1.25918E+16;4.51473E+14;1.92375E+16;9.34664E+15;6.52781E+15;-3.60573E+15;4.71826E+15;-5.37113E+15;3.1868E+16;1.20586E+16;2.45546E+15;2.51108E+16;7.41548E+14;-1.72743E+16;3.19923E+15;3.73185E+15;3.28698E+15;4.86935E+14;3.55587E+14
4197;3.3407E+15;1.15529E+16;-7.04578E+15;-3.60202E+15;3.60923E+15;4.23966E+16;7.04404E+15;5.11037E+15;1.50069E+16;-1.391E+16;2.5376E+14;4.70502E+15;3.32755E+15;1.33063E+16;2.38922E+15;1.75647E+16;-6.25863E+15;6.06183E+14;3.08915E+15;5.82428E+15;3.43906E+15;3.81461E+15;2.51685E+15;-1.91644E+16;-1.25918E+16;4.51473E+14;1.92375E+16;9.34664E+15;6.52781E+15;-3.60573E+15;4.71826E+15;-5.37113E+15;3.1868E+16;1.20586E+16;2.45546E+15;2.51108E+16;7.41548E+14;-1.72743E+16;3.19923E+15;3.73185E+15;3.28698E+15;4.86935E+14;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;4.39786E+15;1.12908E+16;8.0281E+15;-1.05862E+16;3.36363E+15;7.16906E+15;2.59681E+16;3.63536E+15
4198;2.38922E+15;1.75647E+16;-6.25863E+15;6.06183E+14;3.08915E+15;5.82428E+15;3.43906E+15;3.81461E+15;2.51685E+15;-1.91644E+16;-1.25918E+16;4.51473E+14;1.92375E+16;9.34664E+15;6.52781E+15;-3.60573E+15;4.71826E+15;-5.37113E+15;3.1868E+16;1.20586E+16;2.45546E+15;2.51108E+16;7.41548E+14;-1.72743E+16;3.19923E+15;3.73185E+15;3.28698E+15;4.86935E+14;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;4.39786E+15;1.12908E+16;8.0281E+15;-1.05862E+16;3.36363E+15;7.16906E+15;2.59681E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;7.49352E+15;-3.13987E+16;1.8975E+15;1.11987E+16;3.26755E+16;1.2365E+16;3.95397E+15;3.72765E+15
4199;6.52781E+15;-3.60573E+15;4.71826E+15;-5.37113E+15;3.1868E+16;1.20586E+16;2.45546E+15;2.51108E+16;7.41548E+14;-1.72743E+16;3.19923E+15;3.73185E+15;3.28698E+15;4.86935E+14;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;4.39786E+15;1.12908E+16;8.0281E+15;-1.05862E+16;3.36363E+15;7.16906E+15;2.59681E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;7.49352E+15;-3.13987E+16;1.8975E+15;1.11987E+16;3.26755E+16;1.2365E+16;3.95397E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;7.08653E+15;-1.49427E+15;4.63818E+15;2.22184E+15;3.36939E+15;9.87817E+15;1.6124E+16;3.32179E+16
4200;5.94324E+15;-1.85018E+15;2.32704E+15;2.01703E+16;3.18787E+15;9.91417E+15;4.06208E+15;4.39786E+15;1.12908E+16;8.0281E+15;-1.05862E+16;3.36363E+15;7.16906E+15;2.59681E+16;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;7.49352E+15;-3.13987E+16;1.8975E+15;1.11987E+16;3.26755E+16;1.2365E+16;3.95397E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;7.08653E+15;-1.49427E+15;4.63818E+15;2.22184E+15;3.36939E+15;9.87817E+15;1.6124E+16;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;8.72655E+15;-2.6783E+16;-1.42899E+16;2.50668E+15;3.5275E+16;1.14757E+16;2.84204E+16;3.63494E+15
4201;6.28958E+14;-2.03135E+15;4.53984E+15;-3.50469E+15;3.562E+15;6.97866E+16;9.4691E+14;7.49352E+15;-3.13987E+16;1.8975E+15;1.11987E+16;3.26755E+16;1.2365E+16;3.95397E+15;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;7.08653E+15;-1.49427E+15;4.63818E+15;2.22184E+15;3.36939E+15;9.87817E+15;1.6124E+16;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;8.72655E+15;-2.6783E+16;-1.42899E+16;2.50668E+15;3.5275E+16;1.14757E+16;2.84204E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;6.77143E+15;-1.00322E+16;5.06172E+15;1.26396E+15;4.08771E+16;6.33734E+15;1.03956E+16;4.22611E+16
4202;2.77633E+15;-7.83331E+15;1.04769E+15;5.05892E+15;4.52287E+15;3.09873E+16;7.98925E+15;7.08653E+15;-1.49427E+15;4.63818E+15;2.22184E+15;3.36939E+15;9.87817E+15;1.6124E+16;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;8.72655E+15;-2.6783E+16;-1.42899E+16;2.50668E+15;3.5275E+16;1.14757E+16;2.84204E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;6.77143E+15;-1.00322E+16;5.06172E+15;1.26396E+15;4.08771E+16;6.33734E+15;1.03956E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;3.89328E+15;-1.05041E+16;1.79934E+16;1.09133E+16;4.26973E+15;4.26538E+15;7.1809E+15;3.76929E+16
4203;3.14623E+15;-2.51429E+15;7.59452E+14;4.81494E+15;3.96085E+15;4.10473E+15;5.15766E+15;8.72655E+15;-2.6783E+16;-1.42899E+16;2.50668E+15;3.5275E+16;1.14757E+16;2.84204E+16;4.07972E+15;-1.72199E+16;1.78186E+15;-1.84995E+15;3.47059E+15;4.44158E+15;3.16059E+15;6.77143E+15;-1.00322E+16;5.06172E+15;1.26396E+15;4.08771E+16;6.33734E+15;1.03956E+16;4.48286E+15;1.66085E+15;-1.85411E+15;9.88473E+13;3.50837E+15;7.5543E+13;5.08462E+14;3.89328E+15;-1.05041E+16;1.79934E+16;1.09133E+16;4.26973E+15;4.26538E+15;7.1809E+15;4.61796E+15;1.7574E+16;-1.85173E+15;1.45927E+15;3.62117E+14;7.39543E+15;7.19488E+14;3.42074E+14;-1.14088E+16;1.96655E+15;4.80856E+15;3.69297E+16;4.22522E+15;3.95717E+15;3.40219E+15
